Service1,Service2,NumberOfCommonChanges
Touch_NUBOM,Collect_KEVOG,2
Touch_NUBOM,Initialize_WELAX,2
Touch_NUBOM,Generate_PACAN,2
Touch_NUBOM,Round_RIFOR,2
Touch_NUBOM,Migrate_SOGAS,2
Touch_NUBOM,Freeze_TUHET,2
Touch_NUBOM,IsExistent_ZONOB,2
Touch_NUBOM,Assign_BUPAG,2
Touch_NUBOM,Report_CAREK,2
Touch_NUBOM,Reject_FITAM,2
Touch_NUBOM,SetStatus_GOVEN,2
Touch_NUBOM,Complete_HUXOQ,2
Touch_NUBOM,Transform_KAZAR,2
Touch_NUBOM,Complete_NIGEL,2
Touch_NUBOM,Transform_POHOM,2
Touch_NUBOM,Send_QUKAN,2
Touch_NUBOM,Renew_RALEQ,2
Touch_NUBOM,Delete_SEMOR,2
Touch_NUBOM,Delete_NODAV,2
Touch_NUBOM,Trigger_REHAB,2
Touch_NUBOM,Touch_SIKEG,2
Touch_NUBOM,Generate_TOLOK,2
Touch_NUBOM,Round_WANEM,2
Touch_NUBOM,Migrate_XEPON,2
Touch_NUBOM,Freeze_ZIRAQ,2
Touch_NUBOM,Start_BOSER,2
Touch_NUBOM,Initialize_CUTOS,2
Touch_NUBOM,Stop_DAVAT,2
Touch_NUBOM,IsExistent_FEXEV,2
Touch_NUBOM,Assign_GIZOX,2
Touch_NUBOM,Select_KUCEB,2
Touch_NUBOM,Reject_LADOG,2
Touch_NUBOM,SetStatus_MEFAK,2
Touch_NUBOM,Complete_SAPAB,2
Touch_NUBOM,Transform_TEREG,2
Touch_NUBOM,Collect_TINAS,2
Touch_NUBOM,Receive_VOPET,2
Touch_NUBOM,Trigger_WUROV,2
Touch_NUBOM,Touch_XASAX,2
Touch_NUBOM,Generate_ZETEZ,2
Touch_NUBOM,Convert_BIVOB,2
Touch_NUBOM,Round_COXAG,2
Touch_NUBOM,Migrate_DUZEK,2
Touch_NUBOM,Start_GECAM,2
Touch_NUBOM,Initialize_HIDEN,2
Touch_NUBOM,Stop_KOFOQ,2
Touch_NUBOM,IsExistent_LUGAR,2
Touch_NUBOM,Assign_MAHES,2
Touch_NUBOM,Report_NEKOT,2
Touch_NUBOM,Select_PILAV,2
Touch_NUBOM,Reject_QOMEX,2
Touch_NUBOM,SetStatus_RUNOZ,2
Touch_NUBOM,Send_VISOK,2
Touch_NUBOM,Renew_WOTAL,2
Touch_NUBOM,Delete_XUVEM,2
Touch_NUBOM,Collect_ZAXON,2
Touch_NUBOM,Trigger_CIBER,2
Touch_NUBOM,Receive_BEZAQ,2
Touch_NUBOM,Convert_GAFEV,2
Touch_NUBOM,Touch_DOCOS,2
Touch_NUBOM,Generate_FUDAT,2
Touch_NUBOM,Stop_XIMEZ,3
Touch_NUBOM,Select_DESOL,3
Touch_NUBOM,Round_MUVAV,4
Touch_NUBOM,Receive_LIXAK,4
Touch_NUBOM,Trigger_MOZEL,4
Touch_NUBOM,Renew_MICOT,4
Touch_NUBOM,Convert_QEDEQ,5
Initialize_WELAX,Reject_DUFAB,1
Initialize_WELAX,Reject_KAKEL,1
Initialize_WELAX,Collect_SITOV,1
Initialize_WELAX,Start_FEHOQ,1
Initialize_WELAX,Initialize_GIKAR,1
Initialize_WELAX,IsExistent_KUMOT,1
Initialize_WELAX,SetStatus_QUTEG,1
Initialize_WELAX,Complete_RAVOK,1
Initialize_WELAX,Send_TIZEM,1
Initialize_WELAX,Renew_VOBON,1
Initialize_WELAX,Delete_WUCAQ,1
Initialize_WELAX,Collect_XADER,1
Initialize_WELAX,Trigger_BIGAT,1
Initialize_WELAX,Initialize_MASOM,1
Initialize_WELAX,Collect_DOMAM,1
Initialize_WELAX,Start_QIBAB,1
Initialize_WELAX,Select_XOKAQ,1
Initialize_WELAX,Renew_GUSAZ,1
Initialize_WELAX,Delete_HATEB,1
Initialize_WELAX,Collect_KEVOG,1
Initialize_WELAX,Generate_PACAN,1
Initialize_WELAX,Round_RIFOR,1
Initialize_WELAX,Migrate_SOGAS,1
Initialize_WELAX,Stop_XIMEZ,1
Initialize_WELAX,IsExistent_ZONOB,1
Initialize_WELAX,Assign_BUPAG,1
Initialize_WELAX,Report_CAREK,1
Initialize_WELAX,Select_DESOL,1
Initialize_WELAX,Reject_FITAM,1
Initialize_WELAX,SetStatus_GOVEN,1
Initialize_WELAX,Complete_HUXOQ,1
Initialize_WELAX,Transform_KAZAR,1
Initialize_WELAX,Transform_POHOM,1
Initialize_WELAX,Send_QUKAN,1
Initialize_WELAX,Delete_SEMOR,1
Initialize_WELAX,Trigger_REHAB,1
Initialize_WELAX,Touch_SIKEG,1
Initialize_WELAX,Generate_TOLOK,1
Initialize_WELAX,Round_WANEM,1
Initialize_WELAX,Migrate_XEPON,1
Initialize_WELAX,Freeze_ZIRAQ,1
Initialize_WELAX,Start_BOSER,1
Initialize_WELAX,Initialize_CUTOS,1
Initialize_WELAX,Stop_DAVAT,1
Initialize_WELAX,IsExistent_FEXEV,1
Initialize_WELAX,Reject_LADOG,1
Initialize_WELAX,Transform_TEREG,1
Initialize_WELAX,Collect_TINAS,1
Initialize_WELAX,Receive_VOPET,1
Initialize_WELAX,Trigger_WUROV,1
Initialize_WELAX,Generate_ZETEZ,1
Initialize_WELAX,Convert_BIVOB,1
Initialize_WELAX,Round_COXAG,1
Initialize_WELAX,Migrate_DUZEK,1
Initialize_WELAX,Start_GECAM,1
Initialize_WELAX,Initialize_HIDEN,1
Initialize_WELAX,Stop_KOFOQ,1
Initialize_WELAX,Assign_MAHES,1
Initialize_WELAX,Report_NEKOT,1
Initialize_WELAX,Select_PILAV,1
Initialize_WELAX,Reject_QOMEX,1
Initialize_WELAX,SetStatus_RUNOZ,1
Initialize_WELAX,Send_VISOK,1
Initialize_WELAX,Renew_WOTAL,1
Initialize_WELAX,Collect_ZAXON,1
Initialize_WELAX,Trigger_CIBER,1
Initialize_WELAX,Receive_BEZAQ,1
Initialize_WELAX,Convert_GAFEV,1
Initialize_WELAX,Touch_DOCOS,1
Initialize_WELAX,Generate_FUDAT,1
Initialize_WELAX,Complete_WOFEZ,2
Initialize_WELAX,Renew_BEKEK,2
Initialize_WELAX,Receive_FUNEN,2
Initialize_WELAX,Round_MUVAV,2
Initialize_WELAX,Transform_DIPEV,2
Initialize_WELAX,Send_FOROX,2
Initialize_WELAX,Receive_LIXAK,2
Initialize_WELAX,Trigger_MOZEL,2
Initialize_WELAX,Touch_NUBOM,2
Initialize_WELAX,Convert_QEDEQ,2
Initialize_WELAX,Renew_MICOT,2
Initialize_WELAX,Complete_NIGEL,2
Initialize_WELAX,Renew_RALEQ,2
Initialize_WELAX,Convert_VUMAL,2
Initialize_WELAX,Assign_GIZOX,2
Initialize_WELAX,Touch_XASAX,2
Initialize_WELAX,Delete_XUVEM,2
Initialize_WELAX,Freeze_TUHET,3
Initialize_WELAX,Delete_NODAV,3
Initialize_WELAX,Select_KUCEB,3
Initialize_WELAX,SetStatus_MEFAK,3
Initialize_WELAX,Complete_SAPAB,3
Initialize_WELAX,IsExistent_LUGAR,3
Generate_PACAN,Initialize_MASOM,1
Generate_PACAN,Complete_WOFEZ,1
Generate_PACAN,Renew_BEKEK,1
Generate_PACAN,Collect_DOMAM,1
Generate_PACAN,Receive_FUNEN,1
Generate_PACAN,Start_QIBAB,1
Generate_PACAN,Complete_CENAT,1
Generate_PACAN,Transform_DIPEV,1
Generate_PACAN,Send_FOROX,1
Generate_PACAN,Initialize_WELAX,1
Generate_PACAN,Round_RIFOR,1
Generate_PACAN,Freeze_TUHET,1
Generate_PACAN,Start_VAKOV,1
Generate_PACAN,Reject_FITAM,1
Generate_PACAN,Transform_KAZAR,1
Generate_PACAN,Complete_NIGEL,1
Generate_PACAN,Transform_POHOM,1
Generate_PACAN,Send_QUKAN,1
Generate_PACAN,Renew_RALEQ,1
Generate_PACAN,Delete_SEMOR,1
Generate_PACAN,Delete_NODAV,1
Generate_PACAN,Trigger_REHAB,1
Generate_PACAN,Touch_SIKEG,1
Generate_PACAN,Generate_TOLOK,1
Generate_PACAN,Round_WANEM,1
Generate_PACAN,Migrate_XEPON,1
Generate_PACAN,Freeze_ZIRAQ,1
Generate_PACAN,Start_BOSER,1
Generate_PACAN,Initialize_CUTOS,1
Generate_PACAN,Stop_DAVAT,1
Generate_PACAN,IsExistent_FEXEV,1
Generate_PACAN,Assign_GIZOX,1
Generate_PACAN,Select_KUCEB,1
Generate_PACAN,Reject_LADOG,1
Generate_PACAN,SetStatus_MEFAK,1
Generate_PACAN,Complete_SAPAB,1
Generate_PACAN,Transform_TEREG,1
Generate_PACAN,Collect_TINAS,1
Generate_PACAN,Receive_VOPET,1
Generate_PACAN,Trigger_WUROV,1
Generate_PACAN,Touch_XASAX,1
Generate_PACAN,Generate_ZETEZ,1
Generate_PACAN,Convert_BIVOB,1
Generate_PACAN,Round_COXAG,1
Generate_PACAN,Migrate_DUZEK,1
Generate_PACAN,Start_GECAM,1
Generate_PACAN,Initialize_HIDEN,1
Generate_PACAN,Stop_KOFOQ,1
Generate_PACAN,IsExistent_LUGAR,1
Generate_PACAN,Assign_MAHES,1
Generate_PACAN,Report_NEKOT,1
Generate_PACAN,Select_PILAV,1
Generate_PACAN,Reject_QOMEX,1
Generate_PACAN,SetStatus_RUNOZ,1
Generate_PACAN,Send_VISOK,1
Generate_PACAN,Renew_WOTAL,1
Generate_PACAN,Delete_XUVEM,1
Generate_PACAN,Collect_ZAXON,1
Generate_PACAN,Trigger_CIBER,1
Generate_PACAN,Receive_BEZAQ,1
Generate_PACAN,Convert_GAFEV,1
Generate_PACAN,Touch_DOCOS,1
Generate_PACAN,Generate_FUDAT,1
Generate_PACAN,Select_XOKAQ,2
Generate_PACAN,Delete_HATEB,2
Generate_PACAN,Collect_KEVOG,2
Generate_PACAN,Touch_NUBOM,2
Generate_PACAN,Convert_QEDEQ,2
Generate_PACAN,Migrate_SOGAS,2
Generate_PACAN,Assign_BUPAG,2
Generate_PACAN,Report_CAREK,2
Generate_PACAN,Renew_MICOT,2
Generate_PACAN,Round_MUVAV,3
Generate_PACAN,Renew_GUSAZ,3
Generate_PACAN,Receive_LIXAK,3
Generate_PACAN,Trigger_MOZEL,3
Generate_PACAN,Stop_XIMEZ,3
Generate_PACAN,IsExistent_ZONOB,3
Generate_PACAN,SetStatus_GOVEN,3
Generate_PACAN,Select_DESOL,6
Generate_PACAN,Complete_HUXOQ,6
Convert_QEDEQ,Delete_RESET,1
Convert_QEDEQ,Initialize_MASOM,2
Convert_QEDEQ,Complete_WOFEZ,2
Convert_QEDEQ,Renew_BEKEK,2
Convert_QEDEQ,Collect_DOMAM,2
Convert_QEDEQ,Receive_FUNEN,2
Convert_QEDEQ,Start_QIBAB,2
Convert_QEDEQ,Select_XOKAQ,2
Convert_QEDEQ,Transform_DIPEV,2
Convert_QEDEQ,Send_FOROX,2
Convert_QEDEQ,Delete_HATEB,2
Convert_QEDEQ,Collect_KEVOG,2
Convert_QEDEQ,Initialize_WELAX,2
Convert_QEDEQ,Generate_PACAN,2
Convert_QEDEQ,Round_RIFOR,2
Convert_QEDEQ,Migrate_SOGAS,2
Convert_QEDEQ,Freeze_TUHET,2
Convert_QEDEQ,IsExistent_ZONOB,2
Convert_QEDEQ,Assign_BUPAG,2
Convert_QEDEQ,Report_CAREK,2
Convert_QEDEQ,Transform_KAZAR,2
Convert_QEDEQ,Complete_NIGEL,2
Convert_QEDEQ,Transform_POHOM,2
Convert_QEDEQ,Send_QUKAN,2
Convert_QEDEQ,Renew_RALEQ,2
Convert_QEDEQ,Delete_SEMOR,2
Convert_QEDEQ,Delete_NODAV,2
Convert_QEDEQ,Trigger_REHAB,2
Convert_QEDEQ,Touch_SIKEG,2
Convert_QEDEQ,Generate_TOLOK,2
Convert_QEDEQ,Round_WANEM,2
Convert_QEDEQ,Migrate_XEPON,2
Convert_QEDEQ,Freeze_ZIRAQ,2
Convert_QEDEQ,Start_BOSER,2
Convert_QEDEQ,Initialize_CUTOS,2
Convert_QEDEQ,Stop_DAVAT,2
Convert_QEDEQ,IsExistent_FEXEV,2
Convert_QEDEQ,Assign_GIZOX,2
Convert_QEDEQ,Select_KUCEB,2
Convert_QEDEQ,Reject_LADOG,2
Convert_QEDEQ,SetStatus_MEFAK,2
Convert_QEDEQ,Complete_SAPAB,2
Convert_QEDEQ,Transform_TEREG,2
Convert_QEDEQ,Collect_TINAS,2
Convert_QEDEQ,Receive_VOPET,2
Convert_QEDEQ,Trigger_WUROV,2
Convert_QEDEQ,Touch_XASAX,2
Convert_QEDEQ,Generate_ZETEZ,2
Convert_QEDEQ,Convert_BIVOB,2
Convert_QEDEQ,Round_COXAG,2
Convert_QEDEQ,Migrate_DUZEK,2
Convert_QEDEQ,Start_GECAM,2
Convert_QEDEQ,Initialize_HIDEN,2
Convert_QEDEQ,Stop_KOFOQ,2
Convert_QEDEQ,IsExistent_LUGAR,2
Convert_QEDEQ,Assign_MAHES,2
Convert_QEDEQ,Report_NEKOT,2
Convert_QEDEQ,Select_PILAV,2
Convert_QEDEQ,Reject_QOMEX,2
Convert_QEDEQ,SetStatus_RUNOZ,2
Convert_QEDEQ,Send_VISOK,2
Convert_QEDEQ,Renew_WOTAL,2
Convert_QEDEQ,Delete_XUVEM,2
Convert_QEDEQ,Collect_ZAXON,2
Convert_QEDEQ,Trigger_CIBER,2
Convert_QEDEQ,Receive_BEZAQ,2
Convert_QEDEQ,Convert_GAFEV,2
Convert_QEDEQ,Touch_DOCOS,2
Convert_QEDEQ,Generate_FUDAT,2
Convert_QEDEQ,Renew_GUSAZ,3
Convert_QEDEQ,Stop_XIMEZ,3
Convert_QEDEQ,SetStatus_GOVEN,3
Convert_QEDEQ,Round_MUVAV,4
Convert_QEDEQ,Receive_LIXAK,4
Convert_QEDEQ,Renew_MICOT,4
Convert_QEDEQ,Trigger_MOZEL,5
Convert_QEDEQ,Touch_NUBOM,5
Convert_QEDEQ,Complete_HUXOQ,5
Convert_QEDEQ,Select_DESOL,6
Convert_QEDEQ,Reject_FITAM,7
Round_RIFOR,Initialize_MASOM,1
Round_RIFOR,Complete_WOFEZ,1
Round_RIFOR,Renew_BEKEK,1
Round_RIFOR,Collect_DOMAM,1
Round_RIFOR,Receive_FUNEN,1
Round_RIFOR,Start_QIBAB,1
Round_RIFOR,Select_XOKAQ,1
Round_RIFOR,Transform_DIPEV,1
Round_RIFOR,Send_FOROX,1
Round_RIFOR,Renew_GUSAZ,1
Round_RIFOR,Delete_HATEB,1
Round_RIFOR,Collect_KEVOG,1
Round_RIFOR,Initialize_WELAX,1
Round_RIFOR,Generate_PACAN,1
Round_RIFOR,Migrate_SOGAS,1
Round_RIFOR,Freeze_TUHET,1
Round_RIFOR,Stop_XIMEZ,1
Round_RIFOR,IsExistent_ZONOB,1
Round_RIFOR,Assign_BUPAG,1
Round_RIFOR,Report_CAREK,1
Round_RIFOR,Select_DESOL,1
Round_RIFOR,Reject_FITAM,1
Round_RIFOR,SetStatus_GOVEN,1
Round_RIFOR,Complete_HUXOQ,1
Round_RIFOR,Transform_KAZAR,1
Round_RIFOR,Complete_NIGEL,1
Round_RIFOR,Transform_POHOM,1
Round_RIFOR,Send_QUKAN,1
Round_RIFOR,Renew_RALEQ,1
Round_RIFOR,Delete_SEMOR,1
Round_RIFOR,Delete_NODAV,1
Round_RIFOR,Trigger_REHAB,1
Round_RIFOR,Touch_SIKEG,1
Round_RIFOR,Generate_TOLOK,1
Round_RIFOR,Round_WANEM,1
Round_RIFOR,Migrate_XEPON,1
Round_RIFOR,Freeze_ZIRAQ,1
Round_RIFOR,Start_BOSER,1
Round_RIFOR,Initialize_CUTOS,1
Round_RIFOR,Stop_DAVAT,1
Round_RIFOR,IsExistent_FEXEV,1
Round_RIFOR,Assign_GIZOX,1
Round_RIFOR,Select_KUCEB,1
Round_RIFOR,Reject_LADOG,1
Round_RIFOR,SetStatus_MEFAK,1
Round_RIFOR,Complete_SAPAB,1
Round_RIFOR,Transform_TEREG,1
Round_RIFOR,Collect_TINAS,1
Round_RIFOR,Receive_VOPET,1
Round_RIFOR,Trigger_WUROV,1
Round_RIFOR,Touch_XASAX,1
Round_RIFOR,Generate_ZETEZ,1
Round_RIFOR,Convert_BIVOB,1
Round_RIFOR,Round_COXAG,1
Round_RIFOR,Migrate_DUZEK,1
Round_RIFOR,Start_GECAM,1
Round_RIFOR,Initialize_HIDEN,1
Round_RIFOR,Stop_KOFOQ,1
Round_RIFOR,IsExistent_LUGAR,1
Round_RIFOR,Assign_MAHES,1
Round_RIFOR,Report_NEKOT,1
Round_RIFOR,Select_PILAV,1
Round_RIFOR,Reject_QOMEX,1
Round_RIFOR,SetStatus_RUNOZ,1
Round_RIFOR,Send_VISOK,1
Round_RIFOR,Renew_WOTAL,1
Round_RIFOR,Delete_XUVEM,1
Round_RIFOR,Collect_ZAXON,1
Round_RIFOR,Trigger_CIBER,1
Round_RIFOR,Receive_BEZAQ,1
Round_RIFOR,Convert_GAFEV,1
Round_RIFOR,Touch_DOCOS,1
Round_RIFOR,Generate_FUDAT,1
Round_RIFOR,Round_MUVAV,2
Round_RIFOR,Receive_LIXAK,2
Round_RIFOR,Trigger_MOZEL,2
Round_RIFOR,Touch_NUBOM,2
Round_RIFOR,Convert_QEDEQ,2
Round_RIFOR,Renew_MICOT,2
Migrate_SOGAS,Initialize_MASOM,1
Migrate_SOGAS,Complete_WOFEZ,1
Migrate_SOGAS,Renew_BEKEK,1
Migrate_SOGAS,Collect_DOMAM,1
Migrate_SOGAS,Receive_FUNEN,1
Migrate_SOGAS,Start_QIBAB,1
Migrate_SOGAS,Complete_CENAT,1
Migrate_SOGAS,Transform_DIPEV,1
Migrate_SOGAS,Send_FOROX,1
Migrate_SOGAS,Initialize_WELAX,1
Migrate_SOGAS,Round_RIFOR,1
Migrate_SOGAS,Freeze_TUHET,1
Migrate_SOGAS,Start_VAKOV,1
Migrate_SOGAS,Reject_FITAM,1
Migrate_SOGAS,Transform_KAZAR,1
Migrate_SOGAS,Complete_NIGEL,1
Migrate_SOGAS,Transform_POHOM,1
Migrate_SOGAS,Send_QUKAN,1
Migrate_SOGAS,Renew_RALEQ,1
Migrate_SOGAS,Delete_SEMOR,1
Migrate_SOGAS,Delete_NODAV,1
Migrate_SOGAS,Trigger_REHAB,1
Migrate_SOGAS,Touch_SIKEG,1
Migrate_SOGAS,Generate_TOLOK,1
Migrate_SOGAS,Round_WANEM,1
Migrate_SOGAS,Migrate_XEPON,1
Migrate_SOGAS,Freeze_ZIRAQ,1
Migrate_SOGAS,Start_BOSER,1
Migrate_SOGAS,Initialize_CUTOS,1
Migrate_SOGAS,Stop_DAVAT,1
Migrate_SOGAS,IsExistent_FEXEV,1
Migrate_SOGAS,Assign_GIZOX,1
Migrate_SOGAS,Select_KUCEB,1
Migrate_SOGAS,Reject_LADOG,1
Migrate_SOGAS,SetStatus_MEFAK,1
Migrate_SOGAS,Complete_SAPAB,1
Migrate_SOGAS,Transform_TEREG,1
Migrate_SOGAS,Collect_TINAS,1
Migrate_SOGAS,Receive_VOPET,1
Migrate_SOGAS,Trigger_WUROV,1
Migrate_SOGAS,Touch_XASAX,1
Migrate_SOGAS,Generate_ZETEZ,1
Migrate_SOGAS,Convert_BIVOB,1
Migrate_SOGAS,Round_COXAG,1
Migrate_SOGAS,Migrate_DUZEK,1
Migrate_SOGAS,Start_GECAM,1
Migrate_SOGAS,Initialize_HIDEN,1
Migrate_SOGAS,Stop_KOFOQ,1
Migrate_SOGAS,IsExistent_LUGAR,1
Migrate_SOGAS,Assign_MAHES,1
Migrate_SOGAS,Report_NEKOT,1
Migrate_SOGAS,Select_PILAV,1
Migrate_SOGAS,Reject_QOMEX,1
Migrate_SOGAS,SetStatus_RUNOZ,1
Migrate_SOGAS,Send_VISOK,1
Migrate_SOGAS,Renew_WOTAL,1
Migrate_SOGAS,Delete_XUVEM,1
Migrate_SOGAS,Collect_ZAXON,1
Migrate_SOGAS,Trigger_CIBER,1
Migrate_SOGAS,Receive_BEZAQ,1
Migrate_SOGAS,Convert_GAFEV,1
Migrate_SOGAS,Touch_DOCOS,1
Migrate_SOGAS,Generate_FUDAT,1
Migrate_SOGAS,Select_XOKAQ,2
Migrate_SOGAS,Delete_HATEB,2
Migrate_SOGAS,Collect_KEVOG,2
Migrate_SOGAS,Touch_NUBOM,2
Migrate_SOGAS,Generate_PACAN,2
Migrate_SOGAS,Convert_QEDEQ,2
Migrate_SOGAS,Assign_BUPAG,2
Migrate_SOGAS,Report_CAREK,2
Migrate_SOGAS,Renew_MICOT,2
Migrate_SOGAS,Round_MUVAV,3
Migrate_SOGAS,Renew_GUSAZ,3
Migrate_SOGAS,Receive_LIXAK,3
Migrate_SOGAS,Trigger_MOZEL,3
Migrate_SOGAS,Stop_XIMEZ,3
Migrate_SOGAS,IsExistent_ZONOB,3
Migrate_SOGAS,SetStatus_GOVEN,3
Migrate_SOGAS,Select_DESOL,6
Migrate_SOGAS,Complete_HUXOQ,6
Freeze_TUHET,Complete_RAVOK,1
Freeze_TUHET,Collect_DOMAM,1
Freeze_TUHET,Start_QIBAB,1
Freeze_TUHET,Select_XOKAQ,1
Freeze_TUHET,Renew_GUSAZ,1
Freeze_TUHET,Delete_HATEB,1
Freeze_TUHET,Collect_KEVOG,1
Freeze_TUHET,Generate_PACAN,1
Freeze_TUHET,Round_RIFOR,1
Freeze_TUHET,Migrate_SOGAS,1
Freeze_TUHET,Stop_XIMEZ,1
Freeze_TUHET,IsExistent_ZONOB,1
Freeze_TUHET,Assign_BUPAG,1
Freeze_TUHET,Report_CAREK,1
Freeze_TUHET,Reject_FITAM,1
Freeze_TUHET,SetStatus_GOVEN,1
Freeze_TUHET,Complete_HUXOQ,1
Freeze_TUHET,Transform_KAZAR,1
Freeze_TUHET,Transform_POHOM,1
Freeze_TUHET,Send_QUKAN,1
Freeze_TUHET,Delete_SEMOR,1
Freeze_TUHET,Round_WANEM,1
Freeze_TUHET,Migrate_XEPON,1
Freeze_TUHET,Freeze_ZIRAQ,1
Freeze_TUHET,Start_BOSER,1
Freeze_TUHET,Initialize_CUTOS,1
Freeze_TUHET,IsExistent_FEXEV,1
Freeze_TUHET,Report_HOBAZ,1
Freeze_TUHET,Reject_LADOG,1
Freeze_TUHET,Collect_TINAS,1
Freeze_TUHET,Receive_VOPET,1
Freeze_TUHET,Trigger_WUROV,1
Freeze_TUHET,Generate_ZETEZ,1
Freeze_TUHET,Convert_BIVOB,1
Freeze_TUHET,Round_COXAG,1
Freeze_TUHET,Migrate_DUZEK,1
Freeze_TUHET,Start_GECAM,1
Freeze_TUHET,Initialize_HIDEN,1
Freeze_TUHET,Stop_KOFOQ,1
Freeze_TUHET,Assign_MAHES,1
Freeze_TUHET,Report_NEKOT,1
Freeze_TUHET,Select_PILAV,1
Freeze_TUHET,Reject_QOMEX,1
Freeze_TUHET,SetStatus_RUNOZ,1
Freeze_TUHET,Send_VISOK,1
Freeze_TUHET,Renew_WOTAL,1
Freeze_TUHET,Collect_ZAXON,1
Freeze_TUHET,Trigger_CIBER,1
Freeze_TUHET,Receive_BEZAQ,1
Freeze_TUHET,Convert_GAFEV,1
Freeze_TUHET,Touch_DOCOS,1
Freeze_TUHET,Generate_FUDAT,1
Freeze_TUHET,Initialize_MASOM,2
Freeze_TUHET,Complete_WOFEZ,2
Freeze_TUHET,Round_MUVAV,2
Freeze_TUHET,Transform_DIPEV,2
Freeze_TUHET,Receive_LIXAK,2
Freeze_TUHET,Trigger_MOZEL,2
Freeze_TUHET,Touch_NUBOM,2
Freeze_TUHET,Convert_QEDEQ,2
Freeze_TUHET,Select_DESOL,2
Freeze_TUHET,Renew_MICOT,2
Freeze_TUHET,Complete_NIGEL,2
Freeze_TUHET,Trigger_REHAB,2
Freeze_TUHET,Touch_SIKEG,2
Freeze_TUHET,Convert_VUMAL,2
Freeze_TUHET,Stop_DAVAT,2
Freeze_TUHET,Transform_TEREG,2
Freeze_TUHET,Touch_XASAX,2
Freeze_TUHET,Renew_BEKEK,3
Freeze_TUHET,Receive_FUNEN,3
Freeze_TUHET,Send_FOROX,3
Freeze_TUHET,Initialize_WELAX,3
Freeze_TUHET,Renew_RALEQ,3
Freeze_TUHET,Delete_NODAV,3
Freeze_TUHET,Generate_TOLOK,3
Freeze_TUHET,Assign_GIZOX,3
Freeze_TUHET,Delete_XUVEM,3
Freeze_TUHET,Select_KUCEB,4
Freeze_TUHET,SetStatus_MEFAK,4
Freeze_TUHET,Complete_SAPAB,4
Freeze_TUHET,IsExistent_LUGAR,6
Start_VAKOV,Round_MUVAV,1
Start_VAKOV,Select_XOKAQ,1
Start_VAKOV,Complete_CENAT,1
Start_VAKOV,Delete_HATEB,1
Start_VAKOV,Collect_KEVOG,1
Start_VAKOV,Receive_LIXAK,1
Start_VAKOV,Trigger_MOZEL,1
Start_VAKOV,Generate_PACAN,1
Start_VAKOV,Migrate_SOGAS,1
Start_VAKOV,Assign_BUPAG,1
Start_VAKOV,Report_CAREK,1
Start_VAKOV,Renew_GUSAZ,2
Start_VAKOV,Stop_XIMEZ,2
Start_VAKOV,IsExistent_ZONOB,2
Start_VAKOV,SetStatus_GOVEN,2
Start_VAKOV,Select_DESOL,5
Start_VAKOV,Complete_HUXOQ,5
Stop_XIMEZ,Complete_HUXOQ,11
Stop_XIMEZ,Select_DESOL,12
Stop_XIMEZ,Initialize_MASOM,1
Stop_XIMEZ,Complete_WOFEZ,1
Stop_XIMEZ,Renew_BEKEK,1
Stop_XIMEZ,Collect_DOMAM,1
Stop_XIMEZ,Receive_FUNEN,1
Stop_XIMEZ,Start_QIBAB,1
Stop_XIMEZ,Reject_ZULER,1
Stop_XIMEZ,Transform_DIPEV,1
Stop_XIMEZ,Send_FOROX,1
Stop_XIMEZ,Initialize_WELAX,1
Stop_XIMEZ,Round_RIFOR,1
Stop_XIMEZ,Freeze_TUHET,1
Stop_XIMEZ,Reject_FITAM,1
Stop_XIMEZ,Transform_KAZAR,1
Stop_XIMEZ,Complete_NIGEL,1
Stop_XIMEZ,Transform_POHOM,1
Stop_XIMEZ,Send_QUKAN,1
Stop_XIMEZ,Renew_RALEQ,1
Stop_XIMEZ,Delete_SEMOR,1
Stop_XIMEZ,Delete_NODAV,1
Stop_XIMEZ,Trigger_REHAB,1
Stop_XIMEZ,Touch_SIKEG,1
Stop_XIMEZ,Generate_TOLOK,1
Stop_XIMEZ,Round_WANEM,1
Stop_XIMEZ,Migrate_XEPON,1
Stop_XIMEZ,Freeze_ZIRAQ,1
Stop_XIMEZ,Start_BOSER,1
Stop_XIMEZ,Initialize_CUTOS,1
Stop_XIMEZ,Stop_DAVAT,1
Stop_XIMEZ,IsExistent_FEXEV,1
Stop_XIMEZ,Assign_GIZOX,1
Stop_XIMEZ,Select_KUCEB,1
Stop_XIMEZ,Reject_LADOG,1
Stop_XIMEZ,SetStatus_MEFAK,1
Stop_XIMEZ,Complete_SAPAB,1
Stop_XIMEZ,Transform_TEREG,1
Stop_XIMEZ,Collect_TINAS,1
Stop_XIMEZ,Receive_VOPET,1
Stop_XIMEZ,Trigger_WUROV,1
Stop_XIMEZ,Touch_XASAX,1
Stop_XIMEZ,Generate_ZETEZ,1
Stop_XIMEZ,Convert_BIVOB,1
Stop_XIMEZ,Round_COXAG,1
Stop_XIMEZ,Migrate_DUZEK,1
Stop_XIMEZ,Start_GECAM,1
Stop_XIMEZ,Initialize_HIDEN,1
Stop_XIMEZ,Stop_KOFOQ,1
Stop_XIMEZ,IsExistent_LUGAR,1
Stop_XIMEZ,Assign_MAHES,1
Stop_XIMEZ,Report_NEKOT,1
Stop_XIMEZ,Select_PILAV,1
Stop_XIMEZ,Reject_QOMEX,1
Stop_XIMEZ,SetStatus_RUNOZ,1
